DougHa00,Douglas,Harry,2008,atl,wr,16,0,0,0,0,0,0,12,69,1,23,320,1
TurnMi00,Turner,Michael,2008,atl,rb,16,16,0,0,0,0,0,376,1699,17,6,41,0
RyanMa00,Ryan,Matt,2008,atl,qb,16,16,265,434,3440,16,11,55,104,1,0,0,0
PeelJu00,Peelle,Justin,2008,atl,te,16,11,0,0,0,0,0,0,0,0,15,159,2
NorwJe00,Norwood,Jerious,2008,atl,rb,16,0,0,0,0,0,0,95,489,4,36,338,2
MughOv00,Mughelli,Ovie,2008,atl,rb,16,13,0,0,0,0,0,5,16,0,8,57,0
JenkMi00,Jenkins,Michael,2008,atl,wr,16,12,0,0,0,0,0,0,0,0,50,777,3
HartBe00,Hartsock,Ben,2008,atl,te,11,11,0,0,0,0,0,0,0,0,3,26,0
RadeJa00,Rader,Jason,2008,atl,te,6,1,0,0,0,0,0,0,0,0,1,26,0
WeemEr00,Weems,Eric,2008,atl,wr,6,0,0,0,0,0,0,0,0,0,1,4,0
FinnBr00,Finneran,Brian,2008,atl,wr,16,0,0,0,0,0,0,0,0,0,21,169,1
WhitRo00,White,Roddy,2008,atl,wr,16,15,0,0,0,0,0,2,4,0,88,1382,7
SnelJa00,Snelling,Jason,2008,atl,rb,16,1,0,0,0,0,0,15,62,0,8,89,0
RobiLa01,Robinson,Laurent,2008,atl,wr,6,0,0,0,0,0,0,0,0,0,5,52,0
FineDe00,Fine,Derek,2008,buf,te,10,5,0,0,0,0,0,0,0,0,10,94,1
McInCo00,McIntyre,Corey,2008,buf,rb,11,2,0,0,0,0,0,0,0,0,2,-1,0
OmonXa00,Omon,Xavier,2008,buf,rb,2,0,0,0,0,0,0,6,5,0,0,0,0
RoyaRo00,Royal,Robert,2008,buf,te,15,7,0,0,0,0,0,0,0,0,33,351,1
ReedJo01,Reed,Josh,2008,buf,wr,13,13,0,0,0,0,0,0,0,0,56,597,1
ParrRo00,Parrish,Roscoe,2008,buf,wr,13,1,0,0,0,0,0,2,9,0,24,232,1
MoorBr24,Moorman,Brian,2008,buf,p,16,0,1,1,19,1,0,0,0,0,0,0,0
LyncMa00,Lynch,Marshawn,2008,buf,rb,15,15,0,0,0,0,0,250,1036,8,47,300,1
JackFr02,Jackson,Fred,2008,buf,rb,16,3,0,0,0,0,0,130,571,3,37,317,0
EvanLe00,Evans,Lee,2008,buf,wr,16,16,0,0,0,0,0,1,22,0,63,1017,3
ElliKe20,Ellison,Keith,2008,buf,lb,16,14,0,0,0,0,0,1,6,0,0,0,0
EdwaTr01,Edwards,Trent,2008,buf,qb,14,14,245,374,2699,11,10,36,117,3,0,0,0
DennRy20,Denney,Ryan,2008,buf,de,16,11,0,0,0,0,0,0,0,0,1,19,1
SchoDe00,Schouman,Derek,2008,buf,te,16,12,0,0,0,0,0,0,0,0,15,153,1
HardJa00,Hardy,James,2008,buf,wr,14,3,0,0,0,0,0,0,0,0,9,87,2
BarnDa00,Barnes,Darian,2008,buf,rb,3,2,0,0,0,0,0,0,0,0,2,34,0
LosmJ.00,Losman,J.P.,2008,buf,qb,5,2,63,104,584,2,5,12,70,2,0,0,0
JohnSt00,Johnson,Steve,2008,buf,wr,11,1,0,0,0,0,0,1,6,0,10,102,2
SmitSt01,Smith,Steve,2008,car,wr,14,14,0,0,0,0,0,5,40,0,78,1421,6
WillDe02,Williams,DeAngelo,2008,car,rb,16,16,0,0,0,0,0,273,1515,18,22,121,2
StewJo00,Stewart,Jonathan,2008,car,rb,16,0,0,0,0,0,0,184,836,10,8,47,0
RosaDa00,Rosario,Dante,2008,car,te,16,6,0,0,0,0,0,0,0,0,18,209,1
MuhaMu00,Muhammad,Muhsin,2008,car,wr,16,15,0,0,0,0,0,0,0,0,65,923,5
KingJe00,King,Jeff,2008,car,te,16,15,0,0,0,0,0,0,0,0,21,195,1
JoneMa01,Jones,Mark,2008,car,wr,16,0,0,0,0,0,0,0,0,0,2,32,0
JarrDw00,Jarrett,Dwayne,2008,car,wr,9,1,0,0,0,0,0,0,0,0,10,119,0
HoovBr00,Hoover,Brad,2008,car,rb,16,11,0,0,0,0,0,9,18,0,6,39,0
HackD.00,Hackett,D.J.,2008,car,wr,9,2,0,0,0,0,0,0,0,0,13,181,0
GoinNi00,Goings,Nick,2008,car,rb,16,0,0,0,0,0,0,9,10,0,3,1,0
DelhJa00,Delhomme,Jake,2008,car,qb,16,16,246,414,3288,15,12,20,21,2,0,0,0
McCoJo01,McCown,Josh,2008,car,qb,2,0,0,0,0,0,0,4,-3,0,0,0,0
McKiJa00,McKie,Jason,2008,chi,rb,11,8,0,0,0,0,0,11,26,2,11,64,1
DaviJa00,Davis,Jason,2008,chi,,5,3,0,0,0,0,0,1,0,0,1,12,0
GrosRe00,Grossman,Rex,2008,chi,qb,4,1,32,62,257,2,2,3,4,2,0,0,0
WolfGa00,Wolfe,Garrett,2008,chi,rb,13,0,0,0,0,0,0,15,69,0,0,0,0
OrtoKy00,Orton,Kyle,2008,chi,qb,15,15,272,465,2972,18,12,24,49,3,0,0,0
OlseGr00,Olsen,Greg,2008,chi,te,16,7,0,0,0,0,0,0,0,0,54,574,5
MaynBr20,Maynard,Brad,2008,chi,p,16,0,0,1,0,0,0,0,0,0,0,0,0
LloyBr00,Lloyd,Brandon,2008,chi,wr,11,5,0,0,0,0,0,0,0,0,26,364,2
HestDe99,Hester,Devin,2008,chi,db,15,8,0,0,0,0,0,6,61,0,51,665,3
FortMa00,Forte,Matt,2008,chi,rb,16,16,0,0,0,0,0,316,1238,8,63,477,4
DaviRa00,Davis,Rashied,2008,chi,db,16,12,0,0,0,0,0,3,14,0,35,445,2
ClarDe00,Clark,Desmond,2008,chi,te,16,16,0,0,0,0,0,0,0,0,41,367,1
BookMa00,Booker,Marty,2008,chi,wr,13,5,0,0,0,0,0,1,3,0,14,211,2
JoneKe02,Jones,Kevin,2008,chi,rb,11,0,0,0,0,0,0,34,109,0,2,5,0
PeteAd00,Peterson,Adrian,2008,chi,rb,15,0,0,0,0,0,0,20,100,0,6,45,0
PalmCa00,Palmer,Carson,2008,cin,qb,4,4,75,129,731,3,4,6,38,0,0,0,0
PerrCh00,Perry,Chris,2008,cin,rb,13,6,0,0,0,0,0,104,269,2,20,71,0
UtecBe00,Utecht,Ben,2008,cin,te,10,6,0,0,0,0,0,0,0,0,16,123,0
WatsKe00,Watson,Kenny,2008,cin,rb,10,0,0,0,0,0,0,13,55,0,3,4,0
HousTJ00,Houshmandzadeh,T.J.,2008,cin,wr,15,15,0,0,0,0,0,1,9,0,92,904,4
LawrNa00,Lawrie,Nate,2008,cin,te,8,3,0,0,0,0,0,0,0,0,2,11,0
HenrCh00,Henry,Chris,2008,cin,wr,12,1,0,0,0,0,0,0,0,0,19,220,2
CaldAn00,Caldwell,Andre,2008,cin,wr,7,4,0,0,0,0,0,5,53,0,11,78,0
JohnJa02,Johnson,James,2008,cin,,4,0,0,0,0,0,0,9,29,0,6,47,0
KellRe00,Kelly,Reggie,2008,cin,te,16,15,0,0,0,0,0,0,0,0,31,207,0
HoltGl00,Holt,Glenn,2008,cin,wr,15,2,0,0,0,0,0,0,0,0,3,26,1
DorsDe00,Dorsey,De De,2008,cin,rb,4,0,0,0,0,0,0,5,8,0,2,49,0
ChatAn00,Chatman,Antonio,2008,cin,wr,10,1,0,0,0,0,0,2,4,0,21,194,0
JohnCh01,Johnson,Chad,2008,cin,wr,13,10,0,0,0,0,0,0,0,0,53,540,4
FitzRy00,Fitzpatrick,Ryan,2008,cin,qb,13,12,221,372,1905,8,9,60,304,2,1,-3,0
SimpJe00,Simpson,Jerome,2008,cin,wr,6,1,0,0,0,0,0,0,0,0,1,2,0
PalmJo20,Palmer,Jordan,2008,cin,,3,0,7,12,41,0,2,1,4,0,0,0,0
CoatDa00,Coats,Daniel,2008,cin,te,16,4,0,0,0,0,0,0,0,0,2,19,0
BensCe00,Benson,Cedric,2008,cin,rb,12,10,0,0,0,0,0,214,747,2,20,185,0
GradBr00,Gradkowski,Bruce,2008,cle,qb,2,1,7,21,26,0,3,1,2,0,0,0,0
WrigJa01,Wright,Jason,2008,cle,rb,15,0,0,0,0,0,0,23,85,0,22,156,1
QuinBr00,Quinn,Brady,2008,cle,qb,3,3,45,89,518,2,2,5,21,0,0,0,0
StalDo00,Stallworth,Donte,2008,cle,wr,11,7,0,0,0,0,0,1,-4,0,17,170,1
DorsKe00,Dorsey,Ken,2008,cle,qb,4,3,43,91,370,0,7,2,0,0,0,0,0
RuckMa00,Rucker,Martin,2008,cle,te,5,1,0,0,0,0,0,0,0,0,2,17,0
AlixCh00,Ali,Charles,2008,cle,rb,15,4,0,0,0,0,0,0,0,0,4,13,0
WinsKe01,Winslow Jr.,Kellen,2008,cle,te,10,8,0,0,0,0,0,0,0,0,43,428,3
StepSy20,Steptoe,Syndric,2008,cle,,16,5,0,0,0,0,0,0,0,0,19,182,0
SandSt20,Sanders,Steve,2008,cle,,5,0,0,0,0,0,0,0,0,0,1,18,0
LewiJa00,Lewis,Jamal,2008,cle,rb,16,16,0,0,0,0,0,279,1002,4,23,178,0
HeidSt00,Heiden,Steve,2008,cle,te,14,11,0,0,0,0,0,0,0,0,23,249,0
HarrJe00,Harrison,Jerome,2008,cle,rb,15,0,0,0,0,0,0,34,246,1,12,116,1
EdwaBr00,Edwards,Braylon,2008,cle,wr,16,16,0,0,0,0,0,0,0,0,55,873,3
AndeDe00,Anderson,Derek,2008,cle,qb,10,9,142,283,1615,9,8,25,55,0,0,0,0
VickLa00,Vickers,Lawrence,2008,cle,rb,12,8,0,0,0,0,0,10,31,0,10,78,0
DinkDa00,Dinkins,Darnell,2008,cle,te,14,2,0,0,0,0,0,0,0,0,5,41,1
CribJo01,Cribbs,Josh,2008,cle,wr,15,2,1,4,8,0,0,29,167,1,2,18,1
BallLa00,Ball,Lance,2008,clt,,1,0,0,0,0,0,0,13,83,0,1,5,0
GarcPi00,Garcon,Pierre,2008,clt,,14,0,0,0,0,0,0,0,0,0,4,23,0
JohnCh23,Johnson,Charlie,2008,clt,t,16,16,0,0,0,0,0,0,0,0,1,-2,0
HarrMa00,Harrison,Marvin,2008,clt,wr,15,15,0,0,0,0,0,0,0,0,60,636,5
SorgJi00,Sorgi,Jim,2008,clt,qb,1,0,22,30,178,0,0,5,8,0,0,0,0
SimpCh00,Simpson,Chad,2008,clt,rb,11,0,0,0,0,0,0,15,45,1,3,30,0
DaveNa00,Davenport,Najeh,2008,clt,rb,2,0,0,0,0,0,0,8,26,0,4,54,0
WaynRe00,Wayne,Reggie,2008,clt,wr,16,16,0,0,0,0,0,0,0,0,82,1145,6
TammJa00,Tamme,Jacob,2008,clt,te,12,0,0,0,0,0,0,0,0,0,3,12,0
RhodDo00,Rhodes,Dominic,2008,clt,rb,15,4,0,0,0,0,0,152,538,6,45,302,3
MannPe00,Manning,Peyton,2008,clt,qb,16,16,371,555,4002,27,12,20,21,1,0,0,0
HartMi00,Hart,Mike,2008,clt,rb,5,0,0,0,0,0,0,2,9,0,1,18,0
HallRo02,Hall,Roy,2008,clt,wr,4,0,0,0,0,0,0,0,0,0,1,9,0
GonzAn00,Gonzalez,Anthony,2008,clt,wr,16,2,0,0,0,0,0,0,0,0,57,664,4
ClarDa00,Clark,Dallas,2008,clt,te,15,15,0,0,0,0,0,0,0,0,77,848,6
AddaJo00,Addai,Joseph,2008,clt,rb,12,12,0,0,0,0,0,155,544,5,25,206,2
SantTo00,Santi,Tom,2008,clt,te,6,2,0,0,0,0,0,0,0,0,10,64,1
RobiGi21,Robinson,Gijon,2008,clt,,15,14,0,0,0,0,0,0,0,0,19,166,0
LeinMa00,Leinart,Matt,2008,crd,qb,4,0,15,29,264,1,1,4,5,0,0,0,0
UrbaJe00,Urban,Jerheme,2008,crd,wr,16,2,1,1,18,0,0,0,0,0,34,448,4
TumaJe00,Tuman,Jerame,2008,crd,te,3,2,0,0,0,0,0,0,0,0,3,41,0
RollAn20,Rolle,Antrel,2008,crd,db,16,16,0,0,0,0,0,0,0,0,1,9,0
SpacSt00,Spach,Stephen,2008,crd,te,9,6,0,0,0,0,0,0,0,0,2,15,0
BrowLe20,Brown,Levi,2008,crd,t,16,16,0,0,0,0,0,0,0,0,1,4,0
WarnKu00,Warner,Kurt,2008,crd,qb,16,16,401,598,4583,30,14,18,-2,0,0,0,0
PopeLe00,Pope,Leonard,2008,crd,te,13,8,0,0,0,0,0,0,0,0,9,77,0
JohnDi20,Johnson,Dirk,2008,crd,p,12,0,1,1,10,0,0,0,0,0,0,0,0
JameEd00,James,Edgerrin,2008,crd,rb,13,7,0,0,0,0,0,133,514,3,12,85,0
HighTi00,Hightower,Tim,2008,crd,rb,16,7,0,0,0,0,0,143,399,10,34,237,0
FitzLa00,Fitzgerald,Larry,2008,crd,wr,16,16,0,0,0,0,0,0,0,0,96,1431,12
DoucEa00,Doucet,Early,2008,crd,wr,7,0,0,0,0,0,0,0,0,0,14,90,0
CastTi20,Castille,Tim,2008,crd,,14,0,0,0,0,0,0,0,0,0,4,11,0
BreaSt00,Breaston,Steve,2008,crd,wr,16,9,0,0,0,0,0,2,8,0,77,1006,3
BoldAn00,Boldin,Anquan,2008,crd,wr,12,11,0,0,0,0,0,9,67,0,89,1038,11
PatrBe00,Patrick,Ben,2008,crd,te,10,3,0,0,0,0,0,0,0,0,11,104,0
ArriJ.00,Arrington,J.J.,2008,crd,rb,11,3,0,1,0,0,0,31,187,1,29,255,1
SmitTe00,Smith,Terrelle,2008,crd,rb,15,6,0,0,0,0,0,0,0,0,2,24,0
WillRo04,Williams,Roy E.,2008,dal,wr,10,7,0,0,0,0,0,1,13,0,19,198,1
BollBr00,Bollinger,Brooks,2008,dal,qb,2,0,10,17,71,1,1,0,0,0,0,0,0
AndeDe01,Anderson,Deon,2008,dal,rb,14,5,0,0,0,0,0,2,3,0,2,7,1
WittJa00,Witten,Jason,2008,dal,te,16,16,1,1,42,0,0,0,0,0,81,952,4
StanIs00,Stanback,Isaiah,2008,dal,qb,8,0,0,0,0,0,0,0,0,0,2,24,0
RomoTo00,Romo,Tony,2008,dal,qb,13,13,276,450,3448,26,14,28,41,0,0,0,0
OwenTe00,Owens,Terrell,2008,dal,wr,16,16,0,0,0,0,0,7,33,0,69,1052,10
CurtTo00,Curtis,Tony,2008,dal,te,16,6,0,0,0,0,0,0,0,0,8,32,0
ChoiTa00,Choice,Tashard,2008,dal,rb,16,3,0,0,0,0,0,92,472,2,21,185,0
BarbMa01,Barber,Marion,2008,dal,rb,15,13,0,0,0,0,0,238,885,7,52,417,2
BennMa00,Bennett,Martellus,2008,dal,te,16,7,0,0,0,0,0,0,0,0,20,283,4
AustMi00,Austin,Miles,2008,dal,wr,12,0,0,0,0,0,0,0,0,0,13,278,3
JoneFe00,Jones,Felix,2008,dal,rb,6,0,0,0,0,0,0,30,266,3,2,10,0
JohnBr00,Johnson,Brad,2008,dal,qb,16,3,41,78,427,2,5,2,-1,0,0,0,0
CrayPa00,Crayton,Patrick,2008,dal,wr,16,7,0,1,0,0,0,1,11,0,39,550,4
ScheTo00,Scheffler,Tony,2008,den,te,13,7,0,0,0,0,0,1,-1,0,40,645,3
BellTa00,Bell,Tatum,2008,den,rb,7,3,0,0,0,0,0,44,249,2,10,57,0
HillPe00,Hillis,Peyton,2008,den,rb,12,6,0,0,0,0,0,68,343,5,14,179,1
PopeP.20,Pope,P.J.,2008,den,rb,5,1,0,0,0,0,0,17,130,0,3,24,1
ToraRy00,Torain,Ryan,2008,den,rb,2,1,0,0,0,0,0,15,69,1,0,0,0
JackCh00,Jackson,Chad,2008,den,wr,4,0,0,0,0,0,0,0,0,0,1,19,0
RamsPa00,Ramsey,Patrick,2008,den,qb,1,0,2,3,19,0,0,0,0,0,0,0,0
YounSe00,Young,Selvin,2008,den,rb,8,5,0,0,0,0,0,61,303,1,3,16,0
StokBr00,Stokley,Brandon,2008,den,wr,15,2,0,0,0,0,0,0,0,0,49,528,3
RoyaEd00,Royal,Eddie,2008,den,wr,15,15,0,1,0,0,0,11,109,0,91,980,5
PittMi00,Pittman,Michael,2008,den,rb,8,3,0,0,0,0,0,76,320,4,10,112,0
JackNa00,Jackson,Nate,2008,den,wr,10,3,0,0,0,0,0,0,0,0,11,84,1
JackDa00,Jackson,Darrell,2008,den,wr,12,2,0,0,0,0,0,0,0,0,12,190,1
CutlJa00,Cutler,Jay,2008,den,qb,16,16,384,616,4526,25,18,57,200,2,0,0,0
MarsBr00,Marshall,Brandon,2008,den,wr,15,15,0,0,0,0,0,2,-4,0,104,1265,6
GrahDa00,Graham,Daniel,2008,den,te,16,16,0,0,0,0,0,0,0,0,32,389,4
MartGl00,Martinez,Glenn,2008,den,wr,2,0,0,0,0,0,0,0,0,0,3,32,0
HallAn01,Hall,Andre,2008,den,rb,8,0,0,0,0,0,0,35,144,0,3,25,0
CasoAv00,Cason,Aveion,2008,det,rb,7,0,0,0,0,0,0,4,7,0,4,27,0
CulpDa00,Culpepper,Daunte,2008,det,qb,5,5,60,115,786,4,6,12,25,1,0,0,0
HensDr00,Henson,Drew,2008,det,qb,2,0,1,2,20,0,0,0,0,0,0,0,0
McDoSh00,McDonald,Shaun,2008,det,wr,12,7,0,0,0,0,0,0,0,0,35,332,1
WillRo04,Williams,Roy E.,2008,det,wr,5,4,0,0,0,0,0,0,0,0,17,232,1
SmitKe02,Smith,Kevin,2008,det,rb,16,12,0,0,0,0,0,238,976,8,39,286,0
StanJo00,Standeford,John,2008,det,,9,4,0,0,0,0,0,0,0,0,15,244,0
ColbKe00,Colbert,Keary,2008,det,wr,4,3,0,0,0,0,0,0,0,0,5,64,0
NorrMo00,Norris,Moran,2008,det,rb,11,8,0,0,0,0,0,1,1,0,4,16,0
StanDr00,Stanton,Drew,2008,det,,3,0,9,17,119,1,0,3,20,0,0,0,0
OrloDa00,Orlovsky,Dan,2008,det,qb,10,7,143,255,1616,8,8,7,29,0,0,0,0
MiddBr00,Middleton,Brandon,2008,det,wr,8,0,0,0,0,0,0,0,0,0,1,23,0
KitnJo00,Kitna,Jon,2008,det,qb,4,4,68,120,758,5,5,6,34,0,0,0,0
JohnCa00,Johnson,Calvin,2008,det,wr,16,16,0,0,0,0,0,3,-1,0,78,1331,12
